Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,ORANGE,7146707400,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,141,5.5,3.9,7.7,,07/01/2011,06/30/2014,"7901 WALKER STREET
LA PALMA, CA 90623
(33.847845, -118.037254)"
050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,9517374343,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,155,19.8,16.7,23.3,,07/01/2011,06/30/2014,"800 SOUTH MAIN STREET
CORONA, CA 92882
(33.873327, -117.566768)"
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,7075714000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"401 BICENTENNIAL WAY
SANTA ROSA, CA 95403
(38.470219, -122.725212)"
050191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,5624919000,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,81,15.1,11.5,19.4,,07/01/2011,06/30/2014,"1050 LINDEN AVE
LONG BEACH, CA 90813
(33.779901, -118.186685)"
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,4158332646,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"2425 GEARY BLVD
SAN FRANCISCO, CA 94115
(37.782778, -122.443222)"
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,8056886431,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,53,16.1,13.0,20.1,,07/01/2011,06/30/2014,"2050 VIBORG RD
SOLVANG, CA 93463
(34.602458, -120.126206)"
050438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,6263975000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,377,6.0,4.4,7.8,,07/01/2011,06/30/2014,"100 W CALIFORNIA BLVD
PASADENA, CA 91109
(34.135761, -118.151803)"
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,9164534545,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,182,15.6,12.8,18.5,,07/01/2011,06/30/2014,"4001 J ST
SACRAMENTO, CA 95819
(38.569385, -121.452482)"
050678,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,7143787406,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,69,12.8,9.8,16.4,,07/01/2011,06/30/2014,"9920 TALBERT AVENUE
FOUNTAIN VALLEY, CA 92708
(33.70166, -117.956192)"
050295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,KERN,6616325000,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,145,13.8,10.8,17.4,,07/01/2011,06/30/2014,"2215 TRUXTUN AVENUE
BAKERSFIELD, CA 93301
(35.373323, -119.027386)"
051334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,VENTURA,8056402280,Rate of unplanned readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1306 MARICOPA HWY
OJAI, CA 93023
(34.442242, -119.264474)"
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,5308424121,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,38,17.3,12.8,23.2,,07/01/2011,06/30/2014,"444 BRUCE STREET
YREKA, CA 96097
(41.718585, -122.645691)"
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,5594596000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,387,19.4,16.8,22.4,,07/01/2011,06/30/2014,"2823 FRESNO STREET
FRESNO, CA 93721
(36.742582, -119.783024)"
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,9497275000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Better than the National Rate,2966,2.6,2.2,3.2,,07/01/2011,06/30/2014,"16250 SAND CANYON AVENUE
IRVINE, CA 92618
(33.660608, -117.774823)"
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,5303327300,Death rate for CABG,MORT_30_CABG,No different than the National Rate,211,3.2,2.0,5.0,,07/01/2011,06/30/2014,"1531 ESPLANADE
CHICO, CA 95926
(39.742693, -121.849424)"
050096,WEST COVINA MEDICAL CENTER,725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,6263388481,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"725 S ORANGE AVE
WEST COVINA, CA 91790
(34.070928, -117.944166)"
050129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,9098814440,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,218,22.3,18.8,26.5,,07/01/2011,06/30/2014,"2101 N WATERMAN AVE
SAN BERNARDINO, CA 92404
(34.134062, -117.27876)"
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,9258136500,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"4501 SAND CREEK ROAD
ANTIOCH, CA 94531
(37.949032, -121.777538)"
050122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN,2099445550,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,120,17.7,14.9,21.1,,07/01/2011,06/30/2014,"525 WEST ACACIA STREET
STOCKTON, CA 95203
(37.961201, -121.300691)"
050235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA,BURBANK,CA,91505,LOS ANGELES,8188435111,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,744,21.1,18.9,23.7,,07/01/2011,06/30/2014,"501 SOUTH BUENA VISTA
BURBANK, CA 91505
(34.15761, -118.327824)"
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,2099432000,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,299,17.2,14.1,20.8,,07/01/2011,06/30/2014,"1800 N CALIFORNIA ST
STOCKTON, CA 95204
(37.970726, -121.289216)"
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,2098253700,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1777 WEST YOSEMITE AVE
MANTECA, CA 95337
(37.797371, -121.245437)"
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,3109008900,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,136,20.2,16.9,23.8,,07/01/2011,06/30/2014,"3630 EAST IMPERIAL HIGHWAY
LYNWOOD, CA 90262
(33.931016, -118.203834)"
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,MARTINEZ,CA,94553,CONTRA COSTA,9253705000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.006467, -122.130891)"
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,4152214810,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,153,9.0,6.5,12.4,,07/01/2011,06/30/2014,"4150 CLEMENT STREET
SAN FRANCISCO, CA 94121
(37.781135, -122.503917)"
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,8188858500,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,207,12.4,9.8,15.5,,07/01/2011,06/30/2014,"18300 ROSCOE BLVD
NORTHRIDGE, CA 91325
(34.220789, -118.533216)"
050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,ORANGE,7146707400,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"7901 WALKER STREET
LA PALMA, CA 90623
(33.847845, -118.037254)"
050197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,6503675551,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,134,15.4,12.3,19.2,,07/01/2011,06/30/2014,"170 ALAMEDA DE LAS PULGAS
REDWOOD CITY, CA 94062
(37.480987, -122.253223)"
050378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,CA,91352,LOS ANGELES,8187673310,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"9449 SAN FERNANDO RD
SUN VALLEY, CA 91352
(34.241134, -118.395669)"
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,6192293172,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,232,9.2,7.1,11.8,,07/01/2011,06/30/2014,"6655 ALVARADO ROAD
SAN DIEGO, CA 92120
(32.777136, -117.056602)"
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,9167844000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1600 EUREKA ROAD
ROSEVILLE, CA 95661
(38.7481, -121.24762)"
051319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,5309266111,Rate of unplanned readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"914 PINE STREET
MOUNT SHASTA, CA 96067
(41.317384, -122.321062)"
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,6265709000,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"900 S ATLANTIC BLVD
MONTEREY PARK, CA 91754
(34.049776, -118.138746)"
051319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,5309266111,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"914 PINE STREET
MOUNT SHASTA, CA 96067
(41.317384, -122.321062)"
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,9256828200,Death rate for CABG,MORT_30_CABG,No different than the National Rate,141,2.2,1.2,3.8,,07/01/2011,06/30/2014,"2540 EAST ST
CONCORD, CA 94520
(37.98296, -122.034236)"
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,9512904000,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,97,13.3,10.1,17.0,,07/01/2011,06/30/2014,"28062 BAXTER ROAD
MURRIETA, CA 92563
(33.613499, -117.170796)"
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,234,12.0,9.2,15.6,,07/01/2011,06/30/2014,"1150 NORTH INDIAN CANYON DRIVE
PALM SPRINGS, CA 92262
(33.838236, -116.545597)"
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,3106575900,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,48,17.8,14.9,21.1,,07/01/2011,06/30/2014,"5900 WEST OLYMPIC BOULEVARD
LOS ANGELES, CA 90036
(34.057527, -118.359857)"
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,5625951911,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"2776 PACIFIC AVENUE
LONG BEACH, CA 90806
(33.807201, -118.193721)"
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,8316245311,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,185,15.7,12.8,18.9,,07/01/2011,06/30/2014,"23625 W R HOLMAN HIGHWAY
MONTEREY, CA 93940
(36.577609, -121.914874)"
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,7075714000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,126,14.9,13.5,16.3,,07/01/2013,06/30/2014,"401 BICENTENNIAL WAY
SANTA ROSA, CA 95403
(38.470219, -122.725212)"
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,6268511011,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1011 BALDWIN PARK BLVD
BALDWIN PARK, CA 91706
(34.064642, -117.984646)"
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"2615 E. CLINTON AVENUE
FRESNO, CA 93703
(36.772278, -119.780173)"
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,9167342011,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,352,5.1,3.7,6.9,,07/01/2011,06/30/2014,"2315 STOCKTON BOULEVARD
SACRAMENTO, CA 95817
(38.554375, -121.457535)"
050153,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,2593,15.6,14.7,16.6,,07/01/2013,06/30/2014,"2105 FOREST AVENUE
SAN JOSE, CA 95128
(37.327054, -121.937154)"
050204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES,6613825000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,119,5.0,3.4,7.2,,07/01/2011,06/30/2014,"38600 MEDICAL CENTER DRIVE
PALMDALE, CA 93552
(34.585649, -118.143668)"
050296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,8316375711,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"911 SUNSET DRIVE
HOLLISTER, CA 95023
(36.83512, -121.386593)"
050689,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CONTRA COSTA,9252759200,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,138,20.6,16.9,24.9,,07/01/2011,06/30/2014,"6001 NORRIS CANYON ROAD
SAN RAMON, CA 94583
(37.775988, -121.959274)"
053302,CHILDREN'S HOSP OF LOS ANGELES,4650 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,3236692164,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"4650 SUNSET BLVD
LOS ANGELES, CA 90027
(34.098145, -118.290754)"
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,5626026751,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,142,12.7,10.0,16.1,,07/01/2011,06/30/2014,"3700 E SOUTH ST
LAKEWOOD, CA 90712
(33.860226, -118.148086)"
050397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,5599356400,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,25,17.3,13.6,21.7,,07/01/2011,06/30/2014,"1191 PHELPS AVENUE
COALINGA, CA 93210
(36.151513, -120.34143)"
050397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,5599356400,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"1191 PHELPS AVENUE
COALINGA, CA 93210
(36.151513, -120.34143)"
051329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,LAKE,7072625000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"5176 HILL ROAD EAST
LAKEPORT, CA 95453
(39.105175, -122.908238)"
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,8189817111,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,1339,16.4,15.2,17.4,,07/01/2013,06/30/2014,"4929 VAN NUYS BLVD
SHERMAN OAKS, CA 91403
(34.15981, -118.448705)"
051326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,CA,95971,PLUMAS,5302832121,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1065 BUCKS LAKE ROAD
QUINCY, CA 95971
(39.939227, -120.962282)"
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,8505467600,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,84,11.0,8.0,15.0,,07/01/2011,06/30/2014,"1010 MURRAY ST
SAN LUIS OBISPO, CA 93405
(35.290961, -120.665549)"
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,2099432000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,3292,15.2,14.4,16.1,,07/01/2013,06/30/2014,"1800 N CALIFORNIA ST
STOCKTON, CA 95204
(37.970726, -121.289216)"
050168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,7149923000,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,59,13.0,9.5,17.5,,07/01/2011,06/30/2014,"101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.893503, -117.927952)"
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,2098260591,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"520 WEST I ST
LOS BANOS, CA 93635
(37.063454, -120.859009)"
050740,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,127,17.3,14.3,20.9,,07/01/2011,06/30/2014,"4650 LINCOLN BLVD
MARINA DEL REY, CA 90291
(33.981732, -118.440154)"
050272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,9093355500,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,296,4.6,3.3,6.4,,07/01/2011,06/30/2014,"350 TERRACINA BLVD
REDLANDS, CA 92373
(34.037036, -117.20431)"
050380,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,SANTA CLARA,4085592011,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,235,14.3,11.5,17.9,,07/01/2011,06/30/2014,"2425 SAMARITAN DRIVE
SAN JOSE, CA 95124
(37.251104, -121.946638)"
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,7075714000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"401 BICENTENNIAL WAY
SANTA ROSA, CA 95403
(38.470219, -122.725212)"
050132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,6262895454,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,45,16.2,13.2,19.5,,07/01/2011,06/30/2014,"438 W LAS TUNAS DRIVE
SAN GABRIEL, CA 91776
(34.102461, -118.105572)"
050096,WEST COVINA MEDICAL CENTER,725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,6263388481,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"725 S ORANGE AVE
WEST COVINA, CA 91790
(34.070928, -117.944166)"
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,9496422734,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"301 VICTORIA STREET
COSTA MESA, CA 92627
(33.652605, -117.911965)"
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,7145336220,Rate of unplanned readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1025 S ANAHEIM BLVD
ANAHEIM, CA 92805
(33.820365, -117.908942)"
050152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"900 HYDE ST
SAN FRANCISCO, CA 94109
(37.789561, -122.417112)"
051332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,95249,CALAVERAS,2097542515,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"768 MOUNTAIN RANCH RD
SAN ANDREAS, CA 95249
(38.190973, -120.670661)"
050132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,6262895454,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,58,4.3,2.9,6.3,,07/01/2011,06/30/2014,"438 W LAS TUNAS DRIVE
SAN GABRIEL, CA 91776
(34.102461, -118.105572)"
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,2134133000,Death rate for CABG,MORT_30_CABG,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"1300 N VERMONT AVE
LOS ANGELES, CA 90027
(34.096116, -118.291753)"
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,5597841110,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Worse than the National Rate,243,15.3,12.3,19.0,,07/01/2011,06/30/2014,"465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.069575, -119.027405)"
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,3108295511,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,339,9.6,7.6,11.7,,07/01/2011,06/30/2014,"2121 SANTA MONICA BLVD
SANTA MONICA, CA 90404
(34.03007, -118.478305)"
